,termID,mainOntology
1954,2530,P
1955,2531,P
1956,2532,P
1957,2533,P
1958,2534,P
1959,2535,P
1960,2536,P
1961,2537,P
1962,2538,P
1963,2539,P
1964,2540,P
1965,2541,P
1966,2542,P
1967,2543,P
1968,2544,P
1969,2545,P
1970,2546,P
1971,2547,P
1972,2548,P
1973,2549,P
1974,2550,P
1975,2551,P
1976,2552,P
1977,2553,P
1978,2554,P
1979,2555,P
1980,2556,P
1981,2557,P
1982,2558,P
1983,2559,P
1984,2560,P
1985,2561,P
1986,2562,P
1987,2563,P
1988,2564,P
1989,2565,P
1990,2566,P
1991,2567,P
1992,2568,P
1993,2569,P
1994,2570,P
1995,2571,P
1996,2572,P
1997,2573,P
1998,2574,P
1999,2575,P
2000,2576,P
2001,2577,P
2002,2578,P
2003,2579,P
2004,2580,P
2005,2581,P
2006,2582,P
2007,2583,P
2008,2584,P
2009,2585,P
2010,2586,P
2011,2587,P
2012,2588,P
2013,2589,P
2014,2590,P
2015,2591,P
2016,2592,P
2017,2593,P
2018,2594,P
2019,2595,P
2020,2596,P
2021,2597,P
2022,2598,P
2023,2599,P
2024,2600,P
2025,2601,P
2026,2602,P
2027,2603,P
2028,2604,P
2029,2605,P
2030,2606,P
2031,2607,P
2032,2608,P
2033,2609,P
2034,2610,P
2035,2611,P
2036,2612,P
2037,2613,P
2038,2614,P
2039,2615,P
2040,2616,P
2041,2617,P
2042,2618,P
2043,2619,P
2044,2620,P
2045,2621,P
2046,2622,P
2047,2623,P
2048,2624,P
2049,2625,P
2050,2626,P
2051,2627,P
2052,2628,P
2053,2629,P
2054,2630,P
2055,2631,P
2056,2632,P
2057,2633,P
2058,2634,P
2059,2635,P
2060,2636,P
2061,2637,P
2062,2638,P
2063,2639,P
2064,2640,P
2065,2641,P
2066,2642,P
2067,2643,P
2068,2644,P
2069,2645,P
2070,2646,P
2071,2647,P
2072,2648,P
2073,2649,P
2074,2650,P
2075,2651,P
2076,2652,P
2077,2653,P
2078,2654,P
2079,2655,P
2080,2656,P
2081,2657,P
2082,2658,P
2083,2659,P
2084,2660,P
2085,2661,P
2086,2662,P
2087,2663,P
2088,2664,P
2089,2665,P
2090,2666,P
2091,2667,P
2092,2668,P
2093,2669,P
2094,2670,P
2095,2671,P
2096,2672,P
2097,2673,P
2098,2674,P
2099,2675,P
2100,2676,P
2101,2677,P
2102,2678,P
2103,2679,P
2104,2680,P
2105,2681,P
2106,2682,P
2107,2683,P
2108,2684,P
2109,2685,P
2110,2686,P
2111,2687,P
2112,2688,P
2113,2689,P
2114,2690,P
2115,2691,P
2116,2692,P
2117,2693,P
2118,2694,P
2119,2695,P
2120,2696,P
2121,2697,P
2122,2698,P
2123,2699,P
2124,2700,P
2125,2701,P
2126,2702,P
2127,2703,P
2128,2704,P
2129,2705,P
2130,2706,P
2131,2707,P
2132,2708,P
2133,2709,P
2134,2710,P
2135,2711,P
2136,2712,P
2137,2713,P
2138,2714,P
2139,2715,P
2140,2716,P
2141,2717,P
2142,2718,P
2143,2719,P
2144,2720,P
2145,2721,P
2146,2722,P
2147,2723,P
2148,2724,P
2149,2725,P
2150,2726,P
2151,2727,P
2152,2728,P
2153,2729,P
2154,2730,P
2155,2731,P
2156,2732,P
2157,2733,P
2158,2734,P
2159,2735,P
2160,2736,P
2161,2737,P
2162,2738,P
2163,2739,P
2164,2740,P
2165,2741,P
2166,2742,P
2167,2743,P
2168,2744,P
2169,2745,P
2170,2746,P
2171,2747,P
2172,2748,P
2173,2749,P
2174,2750,P
2175,2751,P
2176,2752,P
2177,2753,P
2178,2754,P
2179,2755,P
2180,2756,P
2181,2757,P
2182,2758,P
2183,2759,P
2184,2760,P
2185,2761,P
2186,2762,P
2187,2763,P
2188,2764,P
2189,2765,P
2190,2766,P
2191,2767,P
2192,2768,P
2193,2769,P
2194,2770,P
2195,2771,P
2196,2772,P
2197,2773,P
2198,2774,P
2199,2775,P
2200,2776,P
2201,2777,P
2202,2778,P
2203,2779,P
2204,2780,P
2205,2781,P
2206,2782,P
2207,2783,P
2208,2784,P
2209,2785,P
2210,2786,P
2211,2787,P
2212,2788,P
2213,2789,P
2214,2790,P
2215,2791,P
2216,2792,P
2217,2793,P
2218,2794,P
2219,2795,P
2220,2796,P
2221,2797,P
2222,2798,P
2223,2799,P
2224,2800,P
2225,2801,P
2226,2802,P
2227,2803,P
2228,2804,P
2229,2805,P
2230,2806,P
2231,2807,P
2232,2808,P
2233,2809,P
2234,2810,P
2235,2811,P
2236,2812,P
2237,2813,P
2238,2814,P
2239,2815,P
2240,2816,P
2241,2817,P
2242,2818,P
2243,2819,P
2244,2820,P
2245,2821,P
2246,2822,P
2247,2823,P
2248,2824,P
2249,2825,P
2250,2826,P
2251,2827,P
2252,2828,P
2253,2829,P
2254,2830,P
2255,2831,P
2256,2832,P
2257,2833,P
2258,2834,P
2259,2835,P
2260,2836,P
2261,2837,P
2262,2838,P
2263,2839,P
2264,2840,P
2265,2841,P
2266,2842,P
2267,2843,P
2268,2844,P
2269,2845,P
2270,2846,P
2271,2847,P
2272,2848,P
2273,2849,P
2274,2850,P
2275,2851,P
2276,2852,P
2277,2853,P
2278,2854,P
2279,2855,P
2280,2856,P
2281,2857,P
2282,2858,P
2283,2859,P
2284,2860,P
2285,2861,P
2286,2862,P
2287,2863,P
2288,2864,P
2289,2865,P
2290,2866,P
2291,2867,P
2292,2868,P
2293,2869,P
2294,2870,P
2295,2871,P
2296,2872,P
2297,2873,P
2298,2874,P
2299,2875,P
2300,2876,P
2301,2877,P
2302,2878,P
2303,2879,P
2304,2880,P
2305,2881,P
2306,2882,P
2307,2883,P
2308,2884,P
2309,2885,P
2310,2886,P
2311,2887,P
2312,2888,P
2313,2889,P
2314,2890,P
2315,2891,P
2316,2892,P
2317,2893,P
2318,2894,P
2319,2895,P
2320,2896,P
2321,2897,P
2322,2898,P
2323,2899,P
2324,2900,P
2325,2901,P
2326,2902,P
2327,2903,P
2328,2904,P
2329,2905,P
2330,2906,P
2331,2907,P
2332,2908,P
2333,2909,P
2334,2910,P
2335,2911,P
2336,2912,P
2337,2913,P
2338,2914,P
2339,2915,P
2340,2916,P
2341,2917,P
2342,2918,P
2343,2919,P
2344,2920,P
2345,2921,P
2346,2922,P
2347,2923,P
2348,2924,P
2349,2925,P
2350,2926,P
2351,2927,P
2352,2929,C
2353,2930,P
2354,2931,P
2355,2932,P
2356,2933,P
2357,2934,P
2358,2935,F
2359,2936,P
2360,2937,P
2361,2938,P
2362,2939,P
2363,2940,P
2364,2941,P
2365,2942,P
2366,2943,P
2367,2944,C
2368,2945,C
2369,2946,P
2370,2947,C
2371,2948,F
2372,2949,P
2373,2950,F
2374,2951,F
2375,2952,F
2376,2953,F
2377,3001,P
2378,7267,P
2379,10496,P
2380,23061,P
2381,31130,P
2382,3002,P
2383,3003,P
2384,3004,P
2385,3005,P
2386,3006,P
2387,3007,P
2388,3008,P
2389,3009,P
2390,3010,P
2391,3011,P
2392,3012,P
2393,3013,P
2394,3014,P
2395,3015,P
2396,3016,P
2397,3017,P
2398,3018,P
2399,3019,P
2400,3020,P
2401,3021,P
2402,3022,P
2403,3023,P
2404,3024,P
2405,3025,P
2406,3026,P
2407,3027,P
2408,3028,P
2409,3029,P
2410,3030,P
2411,3031,P
2412,3032,P
2413,3033,P
2414,3034,P
2415,3035,P
2416,3036,P
2417,3037,P
2418,3038,P
2419,3039,P
2420,3040,P
2421,3041,P
2422,3042,P
2423,3043,P
2424,3044,P
2425,3045,P
2426,3046,P
2427,3047,P
2428,3048,P
2429,3049,P
2430,3050,P
2431,3051,P
2432,3052,P
2433,3053,P
2434,3054,P
2435,3055,P
2436,3056,P
2437,3057,P
2438,3058,P
2439,3059,P
2440,3060,P
2441,3061,P
2442,3062,P
2443,3063,P
2444,3064,P
2445,3065,P
2446,3066,P
2447,3067,P
2448,3068,P
2449,3069,P
2450,3070,P
2451,3071,P
2452,3072,P
2453,3073,P
2454,3074,P
2455,35809,P
2456,3075,P
2457,3077,P
2458,35811,P
2459,3078,P
2460,35813,P
2461,3079,P
2462,35815,P
2463,3080,P
2464,35814,P
2465,3081,P
2466,3082,P
2467,3083,P
2468,3084,P
2469,3085,P
2470,3086,P
2471,3087,P
2472,3088,P
2473,3089,P
2474,3090,P
2475,3091,P
2476,3092,P
2477,3093,P
2478,3094,P
2479,3095,P
2480,3096,P
2481,3097,P
2482,3098,P
2483,3099,P
2484,3100,P
2485,3101,P
2486,3102,P
2487,35810,P
2488,3103,P
2489,3104,P
2490,3105,P
2491,3106,P
2492,3107,P
2493,3108,P
2494,3109,P
2495,3110,P
2496,3111,P
2497,3112,P
2498,3113,P
2499,3114,P
2500,3115,P
2501,3116,P
2502,3117,P
2503,3118,P
2504,3119,P
2505,3120,P
2506,3121,P
2507,3122,P
2508,3127,P
2509,3128,P
2510,3129,P
2511,3130,P
2512,3131,P
2513,3132,P
2514,3133,P
2515,3134,P
2516,3135,P
2517,3136,P
2518,3137,P
2519,3138,P
2520,3139,P
2521,3140,P
2522,3141,P
2523,1900164,P
2524,3142,P
2525,3143,P
2526,3144,P
2527,3145,P
2528,3146,P
2529,3147,P
2530,3148,P
2531,3149,P
2532,3150,P
2533,3151,P
2534,3152,P
2535,3153,P
2536,3154,P
2537,3155,P
2538,3156,P
2539,3157,P
2540,3158,P
2541,3159,P
2542,3160,P
2543,3161,P
2544,3162,P
2545,3163,P
2546,3164,P
2547,3165,P
2548,3166,P
2549,3167,P
2550,3168,P
2551,3169,P
2552,3170,P
2553,3171,P
2554,3172,P
2555,3173,P
2556,3174,P
2557,3175,P
2558,3176,P
2559,3177,P
2560,3178,P
2561,3179,P
2562,3180,P
2563,3181,P
2564,3182,P
2565,3183,P
2566,3184,P
2567,3185,P
2568,3186,P
2569,3187,P
2570,3188,P
2571,3189,P
2572,3190,P
2573,3191,P
2574,3192,P
2575,3193,P
2576,3194,P
2577,3195,P
2578,3196,P
2579,3197,P
2580,3198,P
2581,3199,P
2582,3200,P
2583,3201,P
2584,3202,P
2585,3203,P
2586,3204,P
2587,3205,P
2588,3206,P
2589,3207,P
2590,3208,P
2591,3209,P
2592,3210,P
2593,3211,P
2594,3212,P
2595,3213,P
2596,3214,P
2597,3215,P
2598,3216,P
2599,3217,P
2600,3218,P
2601,3219,P
2602,3220,P
2603,3221,P
2604,3222,P
2605,3223,P
2606,3224,P
2607,3225,P
2608,3226,P
2609,3227,P
2610,3228,P
2611,3229,P
2612,3230,P
2613,3231,P
2614,3232,P
2615,3233,P
2616,3234,P
2617,3235,P
2618,3236,P
2619,3237,P
2620,3238,P
2621,3239,P
2622,3240,P
2623,3241,P
2624,3242,P
2625,3243,P
2626,3244,P
2627,3245,P
2628,3246,P
2629,3247,P
2630,3248,P
2631,3249,P
2632,3250,P
2633,3251,P
2634,3252,P
2635,3253,P
2636,3254,P
2637,3255,P
2638,3256,P
2639,3257,P
2640,3258,P
2641,3259,P
2642,3260,P
2643,3261,P
2644,3262,P
2645,3263,P
2646,3264,P
2647,3265,P
2648,3266,P
2649,3267,P
2650,3268,P
2651,3269,P
2652,3270,P
2653,3271,P
2654,3272,P
2655,3273,P
2656,3274,P
2657,3275,P
2658,3276,P
2659,3277,P
2660,3278,P
2661,3279,P
2662,3281,P
2663,3282,P
2664,3283,P
2665,3284,P
2666,3285,P
2667,3286,P
2668,3288,P
2669,3289,P
2670,3290,P
2671,3291,P
2672,3292,P
2673,3293,P
2674,3294,P
2675,3295,P
2676,3296,P
2677,3297,P
2678,3298,P
2679,3299,P
2680,3300,P
2681,3301,P
2682,3302,P
2683,3303,P
2684,3304,P
2685,3305,P
2686,3306,P
2687,3307,P
2688,3308,P
2689,3309,P
2690,3310,P
2691,3311,P
2692,3312,P
2693,3313,P
2694,3314,P
2695,3315,P
2696,3316,P
2697,3317,P
2698,3318,P
2699,3319,P
2700,3320,P
2701,3321,P
2702,3322,P
2703,3323,P
2704,3324,P
2705,3325,P
2706,3326,P
2707,3327,P
2708,3328,P
2709,3329,P
2710,3330,P
2711,3331,P
2712,3332,P
2713,3333,P
2714,3334,P
2715,3335,P
2716,3336,P
2717,3337,P
2718,3338,P
2719,3339,P
2720,3340,P
2721,3341,P
2722,3342,P
2723,3343,P
2724,3344,P
2725,3345,P
2726,3346,P
2727,3347,P
2728,3348,P
2729,3349,P
2730,3350,P
2731,3351,P
2732,3352,P
2733,3353,P
2734,3354,P
2735,3355,P
2736,3356,P
2737,3357,P
2738,3358,P
2739,3359,P
2740,3360,P
2741,3361,P
2742,3362,P
2743,3363,P
2744,3364,P
2745,3365,P
2746,3366,P
2747,3367,P
2748,3368,P
2749,3369,P
2750,3370,P
2751,3371,P
2752,3372,P
2753,3373,P
2754,3374,P
2755,3375,P
2756,3376,P
2757,3377,P
2758,3378,P
2759,3379,P
2760,3380,P
2761,3381,P
2762,3382,P
2763,3383,P
2764,3384,P
2765,3385,P
2766,3386,P
2767,3387,P
2768,3388,P
2769,3389,P
2770,3390,P
2771,3391,P
2772,3392,P
2773,3393,P
2774,3394,P
2775,3395,P
2776,3396,P
2777,3397,P
2778,3398,P
2779,3399,P
2780,3400,P
2781,3401,P
2782,3402,P
2783,3403,P
2784,3404,P
2785,3405,P
2786,3406,P
2787,3407,P
2788,3408,P
2789,3409,P
2790,3410,P
2791,3411,P
2792,3412,P
2793,3413,P
2794,3414,P
2795,3415,P
2796,3416,P
2797,3417,P
2798,3418,P
2799,3419,P
2800,3420,P
2801,3421,P
2802,3422,P
2803,3423,P
2804,3424,P
2805,3425,P
2806,3426,P
2807,3427,P
2808,3428,P
2809,3429,P
2810,3430,P
2811,3431,P
2812,3432,P
2813,3433,P
2814,3434,P
2815,3435,P
2816,3436,P
2817,3437,P
2818,3673,P
2819,3674,F
2820,3675,C
2821,3676,F
2822,3677,F
2823,3678,F
2824,3680,F
2825,3681,F
2826,3682,F
2827,3683,F
2828,5521,F
2829,3684,F
2830,3685,F
2831,3686,F
2832,3687,F
2833,3688,F
2834,3689,F
2835,3690,F
2836,3691,F
2837,3692,F
2838,3693,F
2839,3694,F
2840,5727,C
2841,3695,F
2842,3696,F
2843,3697,F
2844,3700,F
2845,3701,F
2846,6360,P
2847,3702,F
2848,6366,P
2849,3704,F
2850,3705,F
2851,3706,F
2852,4879,F
2853,38049,F
2854,3707,F
2855,3708,F
2856,3709,F
2857,6383,P
2858,3711,F
2859,32784,P
2860,3712,F
2861,3713,F
2862,3714,F
2863,3715,F
2864,6353,P
2865,3716,F
2866,6363,P
2867,3717,F
2868,6369,P
2869,3718,F
2870,6386,P
2871,3719,F
2872,42994,P
2873,3720,F
2874,3721,F
2875,3723,F
2876,3724,F
2877,3725,F
2878,3726,F
2879,3727,F
2880,3729,F
2881,3730,F
2882,3731,F
2883,3732,F
2884,3733,F
2885,1990904,C
2886,3734,F
2887,30532,C
2888,3735,F
2889,3743,F
2890,3746,F
2891,3747,F
2892,3750,F
2893,51726,P
2894,3754,F
2895,6457,P
2896,3755,F
2897,3759,F
2898,3762,F
2899,6333,P
2900,6334,P
2901,34728,P
2902,42393,F
2903,43486,P
2904,3763,F
2905,42623,F
2906,3767,F
2907,51087,F
2908,3772,F
2909,3773,F
2910,6986,P
2911,42026,P
2912,3774,F
2913,3775,F
2914,3777,F
2915,5930,C
2916,3776,F
2917,6936,P
2918,43292,C
2919,3778,F
2920,3779,F
2921,3780,F
2922,30674,F
2923,51015,F
2924,3781,F
2925,51017,P
2926,3782,F
2927,51016,P
2928,3783,F
2929,3784,F
2930,51014,P
2931,3785,F
2932,3786,F
2933,3787,F
2934,30042,P
2935,3788,F
2936,42989,P
2937,3789,F
2938,3790,F
2939,30036,P
2940,3791,F
2941,16020,C
2942,3792,F
2943,30832,P
2944,3793,F
2945,6952,P
2946,3794,F
2947,6953,P
2948,3795,F
2949,19730,P
2950,3796,F
2951,3797,F
2952,42742,P
2953,3798,F
2954,50831,P
2955,3799,F
2956,50832,P
2957,3800,F
2958,9615,P
2959,3801,F
2960,4252,F
2961,7596,P
2962,3802,F
2963,3803,F
2964,3804,F
2965,3805,F
2966,3806,F
2967,3807,F
2968,3808,F
2969,3809,F
2970,3810,F
2971,3811,F
2972,6956,P
2973,3812,F
2974,3813,F
2975,3815,F
2976,3816,F
2977,3817,F
2978,3818,F
2979,3819,F
2980,3820,F
2981,42612,C
2982,3821,F
2983,42613,C
2984,3822,F
2985,3823,F
2986,3824,F
2987,3825,F
2988,3826,F
2989,3827,F
2990,3828,F
2991,3829,F
2992,3830,F
2993,3831,F
2994,3832,F
2995,3833,F
2996,3834,F
2997,3835,F
2998,3836,F
2999,3837,F
3000,3838,F
3001,3839,F
3002,3840,F
3003,36374,F
3004,3841,F
3005,3842,F
3006,3843,F
3007,3844,F
3008,3845,F
3009,3846,F
3010,3847,F
3011,3848,F
3012,3849,F
3013,3850,F
3014,3851,F
3015,3852,F
3016,3853,F
3017,3854,F
3018,3855,F
3019,3856,F
3020,3857,F
3021,3858,F
3022,3859,F
3023,3860,F
3024,3861,F
3025,3862,F
3026,3863,F
3027,3864,F
3028,3865,F
3029,3866,F
3030,3867,F
3031,3868,F
3032,3870,F
3033,3871,F
3034,3872,F
3035,3873,F
3036,3874,F
3037,3875,F
3038,3876,F
3039,3877,F
3040,3878,F
3041,3879,F
3042,3880,F
3043,3881,F
3044,3882,F
3045,3883,F
3046,3884,F
3047,3885,F
3048,3886,F
3049,3887,F
3050,3892,F
3051,3896,F
3052,3899,F
3053,3900,F
3054,3901,F
3055,3902,F
3056,3904,F
3057,3905,F
3058,3906,F
3059,3908,F
3060,3909,F
3061,3910,F
3062,3911,F
3063,3912,F
3064,3913,F
3065,3914,F
3066,3916,F
3067,3917,F
3068,3918,F
3069,3919,F
3070,3920,F
3071,3921,F
3072,3922,F
3073,3923,F
3074,3925,F
3075,3926,F
3076,16191,P
3077,16192,P
3078,3927,F
3079,3928,F
3080,3929,F
3081,3930,F
3082,3931,F
3083,7010,P
3084,3932,F
3085,46903,P
3086,3933,F
3087,3934,F
3088,3935,F
3089,3936,F
3090,46933,F
3091,3937,F
3092,3938,F
3093,3939,F
3094,3940,F
3095,3941,F
3096,3942,F
3097,3943,F
3098,3944,F
3099,3945,F
3100,3947,F
3101,3948,F
3102,3949,F
3103,3950,F
3104,3951,F
3105,3952,F
3106,3953,F
3107,3954,F
3108,3955,F
3109,3956,F
3110,3957,F
3111,3958,F
3112,3959,F
3113,3960,F
3114,3961,F
3115,3962,F
3116,3963,F
3117,3964,F
3118,3966,F
3119,3967,F
3120,3968,F
3121,3969,F
3122,3972,F
3123,3973,F
3124,3974,F
3125,3975,F
3126,3976,F
3127,3977,F
3128,3978,F
3129,3979,F
3130,3980,F
3131,3983,F
3132,3984,F
3133,3985,F
3134,3986,F
3135,3987,F
3136,3988,F
3137,3989,F
3138,3990,F
3139,3991,F
3140,3992,F
3141,3993,F
3142,3994,F
3143,3995,F
3144,3996,F
3145,3997,F
3146,3998,F
3147,3999,F
3148,4000,F
3149,4001,F
3150,4003,F
3151,4004,F
3152,4005,F
3153,19829,F
3154,4007,F
3155,46873,F
3156,4008,F
3157,4009,F
3158,42626,F
3159,43190,C
3160,4012,F
3161,4013,F
3162,4014,F
3163,4015,F
3164,4016,F
3165,4017,F
3166,4018,F
3167,4019,F
3168,4020,F
3169,4021,F
3170,4022,F
3171,4023,F
3172,4024,F
3173,4025,F
3174,4026,F
3175,4027,F
3176,4028,F
3177,4029,F
3178,4030,F
3179,4031,F
3180,4032,F
3181,4033,F
3182,4034,F
3183,4035,F
3184,4037,F
3185,4038,F
3186,4039,F
3187,4040,F
3188,4042,F
3189,4043,F
3190,4044,F
3191,4045,F
3192,4046,F
3193,4047,F
3194,4048,F
3195,4049,F
3196,4050,F
3197,17110,F
3198,17111,F
3199,4051,F
3200,4052,F
3201,4053,F
3202,4054,F
3203,4055,F
3204,4056,F
3205,4057,F
3206,4058,F
3207,4059,F
3208,4060,F
3209,4061,F
3210,4062,F
3211,4063,F
3212,4064,F
3213,4065,F
3214,4066,F
3215,4067,F
3216,4068,F
3217,4069,F
3218,4070,F
3219,4071,F
3220,4072,F
3221,4073,F
3222,4074,F
3223,4075,F
3224,4076,F
3225,4077,F
3226,4078,F
3227,4079,F
3228,4080,F
3229,4081,F
3230,4082,F
3231,4083,F
3232,4084,F
3233,4085,F
3234,4086,F
3235,4087,F
3236,4088,F
3237,4089,F
3238,4090,F
3239,4092,F
3240,4095,F
3241,4096,F
3242,4097,F
3243,4098,F
3244,4099,F
3245,4100,F
3246,4102,F
3247,4103,F
3248,4104,F
3249,4105,F
3250,4106,F
3251,4107,F
3252,4108,F
3253,4109,F
3254,4110,F
3255,4111,F
3256,4112,F
3257,4113,F
3258,4114,F
3259,4115,F
3260,4117,F
3261,4118,F
3262,4119,F
3263,4120,F
3264,4121,F
3265,4122,F
3266,4123,F
3267,4124,F
3268,4125,F
3269,4126,F
3270,4127,F
3271,4128,F
3272,4129,F
3273,4130,F
3274,4131,F
3275,4132,F
3276,4133,F
3277,4134,F
3278,4135,F
3279,4136,F
3280,4137,F
3281,4138,F
3282,4139,F
3283,4140,F
3284,4141,F
3285,4142,F
3286,4143,F
3287,4144,F
3288,4145,F
3289,4146,F
3290,4147,F
3291,4148,F
3292,4149,F
3293,4150,F
3294,4151,F
3295,4152,F
3296,4153,F
3297,4154,F
3298,4155,F
3299,4156,F
3300,4157,F
3301,4158,F
3302,4159,F
3303,4160,F
3304,4161,F
3305,4162,F
3306,4163,F
3307,4164,F
3308,4165,F
3309,4166,F
3310,4167,F
3311,4168,F
3312,4169,F
3313,4170,F
3314,4171,F
3315,8612,P
3316,34038,F
3317,4172,F
3318,50488,F
3319,4173,F
3320,4174,F
3321,4175,F
3322,4176,F
3323,4177,F
3324,4178,F
3325,8235,F
3326,4179,F
3327,4180,F
3328,4181,F
3329,4182,F
3330,4183,F
3331,4184,F
3332,4185,F
3333,4186,F
3334,4187,F
3335,4188,F
3336,4189,F
3337,4190,F
3338,4191,F
3339,4192,F
3340,4193,F
3341,4194,F
3342,4195,F
3343,4196,F
3344,4198,F
3345,4200,F
3346,6915,P
3347,4201,F
3348,4202,F
3349,4203,F
3350,4204,F
3351,4205,F
3352,4206,F
3353,4207,F
3354,4208,F
3355,4209,F
3356,4210,F
3357,4211,F
3358,4212,F
3359,5764,C
3360,4213,F
3361,4214,F
3362,8234,F
3363,8239,F
3364,4215,F
3365,4216,F
3366,4217,F
3367,4218,F
3368,4219,F
3369,16920,F
3370,4221,F
3371,4843,F
3372,36459,F
3373,4222,F
3374,4226,F
3375,4228,F
3376,4229,F
3377,4230,F
3378,4231,F
3379,4232,F
3380,4234,F
3381,4235,F
3382,4237,F
3383,16805,F
3384,4238,F
3385,4239,F
3386,70084,P
3387,4240,F
3388,4241,F
3389,5739,C
3390,4242,F
3391,4243,F
3392,4244,F
3393,4245,F
3394,4246,F
3395,8237,F
3396,8241,F
3397,4247,F
3398,4248,F
3399,4249,F
3400,4250,F
3401,4251,F
3402,4253,F
3403,4254,F
3404,4258,F
3405,5773,C
3406,4261,F
3407,4262,F
3408,4263,F
3409,4274,F
3410,8236,F
3411,4275,F
3412,4276,F
3413,4277,F
3414,4278,F
3415,4281,F
3416,4283,F
3417,4284,F
3418,4285,F
3419,4286,F
3420,4287,F
3421,4289,F
3422,4290,F
3423,4291,F
3424,4293,F
3425,4294,F
3426,8240,F
3427,4295,F
3428,4298,F
3429,4299,F
3430,8233,F
3431,4300,F
3432,4301,F
3433,4303,F
3434,4304,F
3435,4305,F
3436,4306,F
3437,4307,F
3438,4308,F
3439,4309,F
3440,4310,F
3441,4311,F
3442,4312,F
3443,4313,F
3444,4314,F
3445,4315,F
3446,4316,F
3447,4317,F
3448,4318,F
3449,4319,F
3450,4320,F
3451,4321,F
3452,4322,F
3453,4323,F
3454,5381,F
3455,4324,F
3456,4325,F
3457,4326,F
3458,4327,F
3459,51903,F
3460,51907,F
3461,4328,F
3462,4329,F
3463,4331,F
3464,4332,F
3465,4333,F
3466,4334,F
3467,4335,F
3468,4336,F
3469,4337,F
3470,4338,F
3471,4339,F
3472,4340,F
3473,4341,F
3474,4342,F
3475,4343,F
3476,4344,F
3477,4345,F
3478,4346,F
3479,4347,F
3480,4348,F
3481,4349,F
3482,4350,F
3483,4351,F
3484,4352,F
3485,4353,F
3486,4354,F
3487,4355,F
3488,4356,F
3489,4357,F
3490,4358,F
3491,4359,F
3492,4360,F
3493,4361,F
3494,4362,F
3495,4363,F
3496,4364,F
3497,4365,F
3498,4366,F
3499,4367,F
3500,4368,F
3501,4369,F
3502,4370,F
3503,4371,F
3504,4372,F
3505,4373,F
3506,4374,F
3507,19464,P
3508,4375,F
3509,4376,F
3510,4377,F
3511,4378,F
3512,4379,F
3513,4380,F
3514,4381,F
3515,4382,F
3516,4383,F
3517,4384,F
3518,4385,F
3519,5102,F
3520,7155,P
3521,50839,F
3522,4386,F
3523,4392,F
3524,4394,F
3525,4395,F
3526,4396,F
3527,4397,F
3528,4398,F
3529,4399,F
3530,4400,F
3531,4401,F
3532,4402,F
3533,4407,F
3534,4408,F
3535,4409,F
3536,4410,F
3537,4411,F
3538,4412,F
3539,4413,F
3540,4414,F
3541,4415,F
3542,4416,F
3543,4417,F
3544,4418,F
3545,4419,F
3546,4420,F
3547,4421,F
3548,4422,F
3549,4423,F
3550,4424,F
3551,4425,F
3552,4427,F
3553,4428,F
3554,16307,F
3555,19140,F
3556,52742,F
3557,52813,F
3558,4430,F
3559,4432,F
3560,16308,F
3561,4433,F
3562,4435,F
3563,4436,F
3564,4437,F
3565,34593,F
3566,34594,F
3567,52744,F
3568,52745,F
3569,4438,F
3570,4439,F
3571,4441,F
3572,4442,F
3573,4443,F
3574,16316,F
3575,4444,F
3576,46030,F
3577,4445,F
3578,4446,F
3579,4447,F
3580,4448,F
3581,4449,F
3582,4450,F
3583,4451,F
3584,4452,F
3585,4453,F
3586,4454,F
3587,4455,F
3588,4456,F
3589,4457,F
3590,4458,F
3591,4459,F
3592,4460,F
3593,4461,F
3594,4462,F
3595,4463,F
3596,4464,F
3597,4465,F
3598,4466,F
3599,4467,F
3600,4468,F
3601,4470,F
3602,4471,F
3603,4473,F
3604,4474,F
3605,4475,F
3606,4476,F
3607,4477,F
3608,4478,F
3609,4479,F
3610,4481,F
3611,4482,F
3612,4483,F
3613,4484,F
3614,4485,F
3615,4486,F
3616,4487,F
3617,4488,F
3618,4489,F
3619,4490,F
3620,4491,F
3621,4492,F
3622,4493,F
3623,4494,F
3624,4495,F
3625,4496,F
3626,4497,F
3627,4498,F
3628,4499,F
3629,4500,F
3630,4501,F
3631,4502,F
3632,4503,F
3633,4504,F
3634,4505,F
3635,4506,F
3636,4507,F
3637,4508,F
3638,4509,F
3639,4510,F
3640,4511,F
3641,4512,F
3642,4513,F
3643,4514,F
3644,4515,F
3645,4516,F
3646,4517,F
3647,4518,F
3648,4519,F
3649,4520,F
3650,4521,F
3651,4522,F
3652,4523,F
3653,4525,F
3654,4526,F
3655,4527,F
3656,4528,F
3657,4529,F
3658,4530,F
3659,4531,F
3660,4532,F
3661,4533,F
3662,4534,F
3663,4535,F
3664,4536,F
3665,4540,F
3666,4549,F
3667,4550,F
3668,4551,F
3669,4552,F
3670,4553,F
3671,4555,F
3672,4556,F
3673,4557,F
3674,4558,F
3675,4559,F
3676,4560,F
3677,4561,F
3678,4563,F
3679,4564,F
3680,4565,F
3681,4566,F
3682,4567,F
3683,4568,F
3684,4569,F
3685,4571,F
3686,4572,F
3687,4573,F
3688,4574,F
3689,4575,F
3690,4576,F
3691,4577,F
3692,4578,F
3693,4579,F
3694,4581,F
3695,4582,F
3696,4583,F
3697,4584,F
3698,4585,F
3699,4586,F
3700,4587,F
3701,4588,F
